MRCAT_XAFS V0.3 Datafile
"11Feb_Cu8.001" created at APS 10ID on Wed Mar  2 08:21:55 2011
Ring energy= 7.00 GeV
E0= 8979.00
NUM_REGIONS= 1
SRB= 8800
SRSS= 0.3
SPP= 0.1
Settling time= 0


Offsets= 13246.00 11305.00 10392.00 13242.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
Gains= 8.00 6.00 6.00 7.00 9.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00
transmission, Cu foil Ref
GB-562S
Cu EXAFS at RT As received in Air
------------------------------------------------------------------------------------------------
   energy     mcs3     mcs4     mcs5     mcs6    mcs10 
 9881.095   60610 167170 62940 -20 999460
 9881.4327  60720 167490 63080 -20 999380
 9881.7704  60690 167470 63070 -20 999450
 9882.1081  60720 167550 63110 -20 999360
 9882.4248  60750 167670 63180 -20 999390
 9882.7626  60770 167770 63230 -20 999360
 9883.1004  60820 167910 63290 -20 999320
 9883.4171  60850 168030 63350 -20 999380
 9883.7549  60870 168090 63390 -20 999340
 9884.0928  60950 168360 63510 -30 999410
 9884.4307  60940 168370 63510 -20 999450
 9884.7687  61040 168680 63650 -20 999540
 9885.1066  60950 168430 63570 -20 999570
 9885.4446  60860 168210 63500 -20 999590
 9885.7826  60700 167810 63350 -20 999760
 9886.1206  60670 167750 63350 -20 999720
 9886.4375  60790 168120 63510 -20 999760
 9886.7544  61210 169300 63960 -30 999850
 9887.0925  61600 170390 64390 -20 999880
 9887.4306  61730 170800 64540 -20 999950
 9887.7688  61640 170590 64490 -20 999980
 9888.1069  61600 170490 64460 -20 999990
 9888.4451  61540 170350 64420 -20 1000000
 9888.7833  61500 170280 64410 -20 999990
 9889.1216  61400 170020 64330 -30 999990
 9889.4387  61370 169950 64310 -20 999910
 9889.7558  61350 169940 64320 -20 999990
 9890.0941  61400 170110 64400 -20 999990
 9890.4324  61480 170330 64490 -20 1000000
 9890.7708  61630 170790 64670 -20 999990
 9891.1091  61710 171060 64790 -30 999990
 9891.4475  61710 171080 64810 -10 1000000
 9891.7859  61990 171870 65130 -30 999990
 9892.1244  62050 172060 65210 -20 999990
 9892.4417  62030 172040 65210 -20 1000000
 9892.7802  62070 172180 65280 -20 999990
 9893.1398  62010 172060 65250 -20 999990
 9893.4784  61970 171950 65220 -30 1000000
 9893.7958  61890 171760 65160 -20 999990
 9894.1132  61890 171780 65170 -20 999990
 9894.4518  61970 172050 65290 -20 1000000
 9894.7904  62140 172520 65480 -20 999990
 9895.1291  62180 172670 65550 -30 999990
 9895.4677  62190 172750 65600 -20 1000000
 9895.7853  62170 172670 65570 -20 999990
 9896.124   62190 172770 65640 -20 999990
 9896.4839  62290 173100 65750 -20 1000000
 9896.8015  62300 173150 65810 -20 999990
 9897.1191  62320 173220 65840 -20 999990
 9897.4579  62450 173600 66000 -30 1000000
 9897.7968  62570 173960 66140 -20 999990
 9898.1356  62700 174360 66320 -20 999990
 9898.4745  62700 174410 66340 -20 1000000
 9898.8134  62680 174370 66340 -20 999990
 9899.1523  62650 174280 66310 -20 999990
 9899.4913  62650 174330 66350 -30 1000000
 9899.8091  62630 174330 66350 -20 999990
 9900.1481  62590 174220 66330 -20 999990
 9900.4871  62570 174180 66320 -20 1000000
 9900.805   62520 174090 66300 -20 999990
 9901.144   62390 173750 66200 -20 999990
 9901.4831  62440 173910 66270 -30 1000000
 9901.8223  62350 173690 66180 -20 999990
 9902.1614  62350 173720 66220 -20 999990
 9902.4794  62270 173500 66140 -20 999100
 9902.7973  62250 173500 66160 -30 998850
 9903.1366  62250 173540 66180 -10 998420
 9903.497   62300 173680 66240 -20 998150
 9903.8362  62280 173670 66260 -30 997940
 9904.1543  62330 173840 66330 -20 997560
 9904.4936  62400 174050 66430 -20 997100
 9904.833   62440 174190 66490 -20 996680
 9905.1723  62550 174540 66640 -20 996410
 9905.5117  62570 174570 66670 -20 996310
 9905.8511  62530 174550 66680 -20 996240
 9906.1905  62550 174600 66710 -20 996180
 9906.5087  62620 174840 66820 -30 996100
 9906.827   62830 175430 67050 -20 996030
 9907.1665  62840 175490 67080 -30 995970
 9907.506   62970 175910 67260 -20 996020
 9907.8455  63110 176320 67430 -20 995970
 9908.1851  63350 177020 67710 -20 995980
 9908.5247  63510 177500 67910 -20 995990
 9908.8643  63660 177920 68100 -20 995990
 9909.2039  63680 178010 68140 -30 996180
 9909.5436  63570 177710 68030 -20 996200
 9909.8833  63500 177580 68000 -20 996060
 9910.2017  63500 177570 68000 -20 995800
 9910.5202  63360 177240 67900 -20 995670
 9910.86    63340 177200 67870 -20 995730
 9911.1998  63360 177300 67930 -20 995850
 9911.5395  63360 177320 67960 -30 995770
 9911.8794  63440 177570 68070 -20 995530
 9912.2192  63490 177720 68140 -20 995470
 9912.5591  63580 178010 68260 -20 995480
 9912.899   63560 178000 68270 -20 995410
 9913.2389  63560 178010 68290 -20 995380
 9913.5788  63520 177940 68270 -30 995190
 9913.8975  63510 177920 68280 -20 995230
 9914.2163  63640 178320 68440 -20 995270
 9914.5563  63780 178720 68630 -20 995150
 9914.8963  63750 178680 68610 -30 994970
 9915.2364  63870 179060 68780 -20 995000
 9915.5765  63930 179250 68860 -20 995340
 9915.9166  63970 179360 68910 -20 995530
 9916.2567  63950 179360 68950 -20 995630
 9916.5968  64020 179580 69020 -30 995780
 9916.9158  64170 180030 69220 -20 996000
 9917.2347  64280 180390 69380 -20 996210
 9917.5962  64240 180270 69340 -20 996240
 9917.9364  64210 180240 69340 -20 996170
 9918.2554  64220 180290 69370 -20 996210
 9918.5957  64150 180130 69330 -30 996210
 9918.936   64130 180080 69310 -10 996030
 9919.2764  64170 180220 69400 -30 995950
 9919.6167  64240 180470 69480 -20 996020
 9919.9571  64190 180320 69450 -20 996230
 9920.2975  64240 180510 69540 -20 996600
 9920.6167  64300 180680 69620 -30 996800
 9920.9359  64530 181380 69900 -20 996940
 9921.2976  64630 181670 70030 -20 997120
 9921.6381  64670 181800 70100 -20 997320
 9921.9574  64700 181930 70170 -30 997380
 9922.2979  64720 182030 70200 -20 997470
 9922.6385  64740 182120 70260 -20 997640
 9922.9791  64710 182030 70250 -30 997990
 9923.3197  64710 182060 70270 -20 998060
 9923.6604  64830 182450 70420 -20 998020
 9924.001   64930 182740 70560 -20 997950
 9924.3204  64920 182760 70570 -30 998000
 9924.6398  65140 183400 70840 -20 998010
 9924.9806  65180 183560 70920 -20 997890
 9925.3213  65140 183440 70880 -20 997890
 9925.6621  65150 183520 70930 -30 997980
 9926.0029  65180 183630 70990 -20 998100
 9926.3438  65000 183140 70790 -30 998200
 9926.6846  65530 184660 71400 -20 998440
 9927.0042  65590 184870 71510 -20 998650
 9927.3451  65740 185310 71680 -20 998820
 9927.686   65860 185670 71850 -20 998880
 9928.027   65860 185680 71870 -20 998860
 9928.368   65740 185410 71760 -20 998820
 9928.6877  65700 185280 71720 -30 998830
 9929.0287  65980 186120 72060 -20 998810
 9929.3697  65930 185990 72030 -20 998970
 9929.7108  66070 186440 72230 -20 998900
 9930.0519  66190 186800 72370 -20 998690
 9930.393   66120 186610 72310 -30 998410
 9930.7341  65990 186300 72200 -20 998320
 9931.054   66070 186550 72320 -30 998430
 9931.3739  66140 186770 72430 -20 998460
 9931.7151  66160 186840 72440 -20 998560
 9932.0563  66140 186840 72480 -20 998630
 9932.3976  66360 187480 72730 -30 998620
 9932.7388  66310 187350 72710 -20 998760
 9933.0801  66240 187230 72670 -20 999150
 9933.4215  66320 187460 72770 -20 999570
 9933.7628  66240 187270 72700 -20 999890
 9934.1042  66200 187170 72690 -20 999990
 9934.4456  66150 187070 72670 -30 999990
 9934.7657  66260 187400 72800 -20 1000000
 9935.0858  66160 187150 72720 -20 999990
 9935.4273  66190 187290 72780 -30 999990
 9935.7688  66150 187150 72760 -20 999810
 9936.1103  66380 187870 73040 -20 999460
 9936.4518  66630 188590 73340 -20 999050
 9936.7934  66610 188580 73340 -30 998920
 9937.135   66600 188560 73350 -20 998860
 9937.4552  66870 189330 73670 -20 998590
 9937.7969  67160 190200 74020 -20 998180
 9938.1599  67210 190380 74100 -20 997780
 9938.4802  67160 190250 74070 -20 997390
 9938.8006  67120 190180 74060 -30 997090
 9939.1423  67130 190240 74100 -20 997070
 9939.4841  67120 190230 74100 -20 997090
 9939.8259  67090 190180 74100 -30 997000
 9940.1677  66990 189930 74020 -20 996860
 9940.5095  66900 189670 73930 -20 996710
 9940.8513  66800 189470 73840 -20 996550
 9941.1718  66630 188980 73690 -20 996450
 9941.4924  66760 189380 73850 -20 996300
 9941.8343  66910 189830 74050 -30 996260
 9942.1762  67350 191110 74570 -20 996220
 9942.5182  68430 194210 75790 -20 996160
 9942.8602  69120 196160 76580 -30 996180
 9943.2022  69360 196890 76880 -20 996070
 9943.5443  69460 197210 77010 -20 996010
 9943.8863  69550 197480 77130 -30 995900
 9944.2284  69610 197700 77230 -30 995870
 9944.5705  69660 197860 77310 -20 995790
 9944.9127  69720 198050 77390 -20 995570
 9945.2334  69530 197560 77220 -30 995420
 9945.5542  69520 197540 77220 -20 995220
 9945.8964  69450 197400 77190 -20 995000
 9946.2387  69470 197470 77220 -30 994630
 9946.5809  69430 197410 77220 -20 994300
 9946.9232  69520 197680 77330 -30 994070
 9947.2655  69450 197500 77290 -10 993880
 9947.5864  69420 197470 77280 -30 993650
 9947.9288  69320 197170 77190 -20 993600
 9948.2711  69370 197400 77280 -20 993840
 9948.5921  69310 197230 77240 -20 994310
 9948.9346  69270 197180 77230 -30 994860
 9949.277   69470 197760 77480 -30 995420
 9949.6195  69460 197760 77500 -20 995770
 9949.962   69500 197910 77570 -20 995940
 9950.3045  69510 197940 77580 -30 996050
 9950.647   69540 198100 77680 -20 996130
 9950.9896  69560 198180 77720 -30 996410
 9951.3322  69490 198000 77640 -20 996710
 9951.6748  69350 197640 77530 -20 996890
 9952.0174  69530 198170 77750 -30 997320
 9952.3387  69500 198130 77760 -20 997740
 9952.6599  69630 198530 77920 -30 997890
 9953.0026  69550 198340 77860 -20 997740
 9953.3454  69510 198240 77830 -30 997600
 9953.6881  69380 197890 77710 -20 997460
 9954.0309  69590 198550 77990 -20 997200
 9954.3737  69450 198150 77840 -30 996780
 9954.6951  69470 198260 77900 -20 996480
 9955.0165  69570 198560 78050 -30 996430
 9955.3594  69610 198700 78100 -20 996360
 9955.7023  69510 198430 78020 -30 996410
 9956.0452  69720 199100 78300 -20 996510
 9956.3881  69670 198980 78270 -30 996690
 9956.7311  69580 198740 78170 -20 996880
 9957.0741  69660 198990 78290 -20 996780
 9957.4171  69710 199190 78400 -30 996540
 9957.7601  69620 198940 78290 -20 996540
 9958.1032  69640 199020 78360 -20 996580
 9958.4463  69810 199560 78590 -30 996630
 9958.768   69680 199190 78450 -20 996750
 9959.0897  69600 199010 78400 -30 996830
 9959.4328  69730 199420 78570 -30 996890
 9959.776   69670 199270 78520 -20 996890
 9960.1192  69750 199520 78640 -20 996840
 9960.4624  69770 199600 78700 -30 997050
 9960.8057  69770 199650 78720 -20 997250
 9961.149   69790 199750 78780 -30 997150
 9961.4923  69800 199800 78810 -20 996840
 9961.8141  69650 199390 78660 -30 996790
 9962.1575  69450 198860 78480 -20 996630
 9962.5008  69090 197850 78090 -20 996340
 9962.8228  68820 197120 77800 -30 996370
 9963.1662  69140 198040 78170 -20 996420
 9963.5096  69930 200340 79110 -30 996380
 9963.8531  70610 202300 79890 -20 996280
 9964.1966  71720 205540 81180 -30 996210
 9964.5401  72380 207420 81940 -20 996150
 9964.8837  72410 207520 82000 -30 996300
 9965.2058  72500 207820 82140 -20 996440
 9965.5279  72490 207850 82160 -20 996430
 9965.893   72240 207150 81890 -30 996340
 9966.2581  72370 207570 82090 -30 996390
 9966.5802  72250 207260 81970 -20 996410
 9966.9025  72240 207250 82000 -30 996550
 9967.2462  72210 207210 81980 -30 996610
 9967.5899  72170 207120 81960 -20 996390
 9967.9336  72100 206950 81920 -20 996280
 9968.2774  72030 206780 81870 -30 996430
 9968.6212  71990 206690 81850 -30 996490
 9968.9651  71990 206700 81860 -20 996490
 9969.3089  71930 206610 81840 -20 996470
 9969.6313  71760 206110 81660 -30 996380
 9969.9537  71880 206500 81830 -30 996390
 9970.2976  71700 206040 81670 -20 996400
 9970.6416  71720 206110 81690 -30 996380
 9970.9855  71770 206280 81780 -20 996450
 9971.3295  71730 206210 81780 -30 996560
 9971.6735  71590 205850 81640 -30 996670
 9972.0176  71640 205980 81720 -20 996710
 9972.3617  71600 205920 81720 -30 996920
 9972.6842  71570 205860 81700 -30 997040
 9973.0068  71410 205440 81550 -20 997190
 9973.351   71500 205720 81680 -20 997210
 9973.6951  71610 206060 81830 -30 997160
 9974.0393  72080 207470 82400 -30 997190
 9974.3835  72130 207610 82470 -30 997430
 9974.7278  72120 207650 82510 -20 997510
